,loss,acc,val_loss,val_acc
34,0.39521706104278564,0.8245000243186951,0.23078538477420807,0.9048073887825012
35,0.355658620595932,0.8479999899864197,0.2614562511444092,0.8911174535751343
36,0.34634527564048767,0.8460000157356262,0.25728243589401245,0.8904807567596436
37,0.3564552962779999,0.8464999794960022,0.24348676204681396,0.9000318646430969
38,0.34995728731155396,0.8378514051437378,0.21357299387454987,0.9153136014938354
39,0.33012187480926514,0.8519999980926514,0.22133725881576538,0.911493182182312
40,0.3569902181625366,0.8385000228881836,0.231576606631279,0.9054441452026367
41,0.3363138735294342,0.8514999747276306,0.29721564054489136,0.8716968894004822
42,0.33583590388298035,0.8464999794960022,0.2125340700149536,0.9162687063217163
43,0.33028799295425415,0.8510000109672546,0.2915957570075989,0.8697866797447205
44,0.35459068417549133,0.840499997138977,0.23478980362415314,0.903533935546875
45,0.34076499938964844,0.8443775177001953,0.32613468170166016,0.8564151525497437
46,0.3305586874485016,0.8554999828338623,0.2176702320575714,0.9207258820533752
47,0.3571695387363434,0.8360000252723694,0.25153648853302,0.9013053178787231
48,0.3412894606590271,0.8514999747276306,0.20217841863632202,0.9235911965370178
49,0.30952486395835876,0.8640000224113464,0.23127514123916626,0.9067175984382629
50,0.31392374634742737,0.8615000247955322,0.2280787080526352,0.911493182182312
51,0.3401340842247009,0.8483935594558716,0.19213958084583282,0.9267749190330505
52,0.318662166595459,0.8619999885559082,0.3008822500705719,0.8685132265090942
53,0.3195483684539795,0.8559237122535706,0.19974090158939362,0.9245463013648987
54,0.3462093472480774,0.8504999876022339,0.20028650760650635,0.9213626384735107
55,0.3199229836463928,0.8579317331314087,0.24171584844589233,0.9054441452026367
56,0.3188560903072357,0.8644999861717224,0.2463819980621338,0.8974848985671997
57,0.3293861746788025,0.859000027179718,0.2252272218465805,0.915950357913971
58,0.33567187190055847,0.8519999980926514,0.2270863801240921,0.9079911112785339
59,0.3164268434047699,0.8659999966621399,0.1879090964794159,0.9293218851089478
60,0.30550962686538696,0.8669678568840027,0.20123666524887085,0.9229544997215271
61,0.31080809235572815,0.8675000071525574,0.1935737282037735,0.927411675453186
62,0.303829163312912,0.8644578456878662,0.2034386843442917,0.9229544997215271
63,0.3326505124568939,0.8585000038146973,0.27758991718292236,0.8860235810279846
64,0.29538270831108093,0.875,0.2511887848377228,0.9076727032661438
65,0.3344156742095947,0.8659999966621399,0.1873786300420761,0.9302769899368286
66,0.3147651255130768,0.8594377636909485,0.2690182626247406,0.8872970342636108
67,0.31563064455986023,0.8654618263244629,0.18854080140590668,0.9267749190330505
68,0.3069674074649811,0.8689758777618408,0.19122964143753052,0.9255014061927795
69,0.31518322229385376,0.8659999966621399,0.17780914902687073,0.9331423044204712
70,0.2950114905834198,0.8790000081062317,0.18249811232089996,0.927411675453186
71,0.292777955532074,0.8870000243186951,0.2000971883535385,0.9280483722686768
72,0.29605886340141296,0.8684999942779541,0.17888760566711426,0.9315504431724548
73,0.2913691997528076,0.8774999976158142,0.1778739094734192,0.935370922088623
74,0.3156208097934723,0.8669999837875366,0.17406076192855835,0.935370922088623
75,0.30444931983947754,0.8659999966621399,0.28018423914909363,0.8853868246078491
76,0.2933999300003052,0.8794999718666077,0.19181455671787262,0.9299586415290833
77,0.30365079641342163,0.8644999861717224,0.18036459386348724,0.930595338344574
78,0.3062039017677307,0.8785140514373779,0.19362206757068634,0.927411675453186
79,0.2862367033958435,0.8784999847412109,0.16881881654262543,0.9363260269165039
80,0.30604034662246704,0.8675000071525574,0.17544017732143402,0.9350525140762329
81,0.30884867906570435,0.8615000247955322,0.19257648289203644,0.9293218851089478
82,0.2987224757671356,0.8794999718666077,0.18981535732746124,0.9309137463569641
83,0.31693583726882935,0.8734999895095825,0.22748404741287231,0.9191340208053589
84,0.30537593364715576,0.8785140514373779,0.17601649463176727,0.9356892704963684
85,0.2843754291534424,0.8884999752044678,0.1986716091632843,0.9258198142051697
86,0.29494452476501465,0.8795180916786194,0.17439845204353333,0.9369627237319946
87,0.2875387966632843,0.8769999742507935,0.17458944022655487,0.9347341656684875
88,0.2971131503582001,0.8805000185966492,0.19161857664585114,0.9286851286888123
89,0.28188228607177734,0.8805000185966492,0.19654631614685059,0.9286851286888123
90,0.27522650361061096,0.8840000033378601,0.1853705495595932,0.9334606528282166
91,0.2968120872974396,0.8744999766349792,0.17332783341407776,0.9337790608406067
92,0.29499512910842896,0.871999979019165,0.17060989141464233,0.9369627237319946
93,0.2950458526611328,0.8694779276847839,0.19044262170791626,0.9293218851089478
94,0.2813389003276825,0.8815000057220459,0.16653910279273987,0.9363260269165039
95,0.3083018660545349,0.8725000023841858,0.1760137379169464,0.935370922088623
96,0.27671653032302856,0.8849999904632568,0.2285851091146469,0.9124482870101929
97,0.30888038873672485,0.8774999976158142,0.16769222915172577,0.9366443753242493
98,0.30965811014175415,0.8715000152587891,0.17204806208610535,0.9382362365722656
99,0.283409982919693,0.8809999823570251,0.1684712916612625,0.9388729929924011
